Running "size_report:before" (size_report) task

~~~~~~~~~~~
Size report
~~~~~~~~~~~

Filename                                                                                                Size          %
3.9custom/dojox/mobile/themes/android/RadioButton.css                                                  1.7 KiB     0.0%
3.9custom/dojox/mobile/themes/iphone/RadioButton.css                                                   1.7 KiB     0.0%
3.9custom/esri/dijit/analysis/images/CorrelationFinder32.png                                           1.7 KiB     0.0%
3.9custom/esri/dijit/analysis/images/Exclude32.png                                                     1.7 KiB     0.0%
3.9custom/dijit/themes/soria/Tree.css                                                                  1.7 KiB     0.0%
3.9custom/dijit/themes/claro                                                                           1.7 KiB     0.0%
3.9custom/esri/README.txt                                                                              1.7 KiB     0.0%
3.9custom/esri/dijit/css/Measurement.css                                                               1.7 KiB     0.0%
3.9custom/esri/dijit/GeocodeReview/css/master.css                                                      1.7 KiB     0.0%
3.9custom/dojox/mobile/themes/windows/Opener-compat.css                                                1.7 KiB     0.0%
3.9custom/dijit/themes/nihilo/Menu.css                                                                 1.6 KiB     0.0%
3.9custom/esri/dijit/analysis/images/Include32.png                                                     1.6 KiB     0.0%
3.9custom/esri/dijit/analysis/images/SelectInteractively32.png                                         1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/custom/ToggleButton.css                                                  1.6 KiB     0.0%
3.9custom/dijit/themes/tundra/images/dijitProgressBarAnim.gif                                          1.6 KiB     0.0%
3.9custom/esri/dijit/analysis/images/ClipAndShip32.png                                                 1.6 KiB     0.0%
3.9custom/dojox/embed/resources/version.mov                                                            1.6 KiB     0.0%
3.9custom/dojox/av/resources/version.mov                                                               1.6 KiB     0.0%
3.9custom/dijit/themes/soria/Menu.css                                                                  1.6 KiB     0.0%
3.9custom/esri/dijit/analysis/images/CreateDensitySurface32.png                                        1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/custom/CheckBox.css                                                      1.6 KiB     0.0%
3.9custom/dijit/themes/tundra/images/checkmarkNoBorder.gif                                             1.6 KiB     0.0%
3.9custom/dijit/themes/claro/images/checkmarkNoBorder.gif                                              1.6 KiB     0.0%
3.9custom/dijit/themes/nihilo/Tree.css                                                                 1.6 KiB     0.0%
3.9custom/dojox/highlight/resources/pygments/murphy.css                                                1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/iphone/Heading.css                                                       1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/windows/RoundRectList-compat.css                                         1.6 KiB     0.0%
3.9custom/esri/dijit/css/LayerSwipe.css                                                                1.6 KiB     0.0%
3.9custom/esri/dijit/editing/css/drawingToolbar.css                                                    1.6 KiB     0.0%
3.9custom/dojox/widget/ColorPicker/ColorPicker.css                                                     1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/holodark/compat                                                          1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/android/compat                                                           1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/blackberry/compat                                                        1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/windows/compat                                                           1.6 KiB     0.0%
3.9custom/esri/dijit/analysis/images/DrivingTime32.png                                                 1.6 KiB     0.0%
3.9custom/esri/dijit/analysis/images/DrivingTime32.png.png                                             1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/windows/ComboBox.css                                                     1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/custom/common.css                                                        1.6 KiB     0.0%
3.9custom/esri/dijit/analysis/images/CreateBuffers32.png                                               1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/blackberry/ToolBarButton-compat.css                                      1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/custom/ToolBarButton-compat.css                                          1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/holodark/ToolBarButton-compat.css                                        1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/android/ToolBarButton-compat.css                                         1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/iphone/Slider.css                                                        1.6 KiB     0.0%
3.9custom/esri/dijit/editing/css/TemplatePicker.css                                                    1.6 KiB     0.0%
3.9custom/esri/dijit/analysis/images/DrivingDistance32.png                                             1.6 KiB     0.0%
3.9custom/esri/dijit/analysis/images/DrivingDistance32.png.png                                         1.6 KiB     0.0%
3.9custom/dojox/grid/enhanced/resources/Filter_rtl.css                                                 1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/common/domButtons/compat/mblDomButtonGreenCircleArrow.png                1.6 KiB     0.0%
3.9custom/dojox/mobile/themes/blackberry/RadioButton.css                                               1.6 KiB     0.0%
3.9custom/esri/dijit/analysis/images/Overlap32.png                                                     1.6 KiB     0.0%
3.9custom/esri/dijit/analysis/images/BufferAttribute32.png                                             1.5 KiB     0.0%
3.9custom/esri/dijit/GeocodeMatch/css/master.css                                                       1.5 KiB     0.0%
3.9custom/esri/dijit/analysis/images/SummarizeNearby32.png                                             1.5 KiB     0.0%
3.9custom/dijit/themes/nihilo/Toolbar.css                                                              1.5 KiB     0.0%
3.9custom/esri/dijit/analysis/images/Erase32.png                                                       1.5 KiB     0.0%
3.9custom/dojox/mobile/themes/blackberry/Accordion.css                                                 1.5 KiB     0.0%
3.9custom/dojox/mobile/themes/blackberry/Slider.css                                                    1.5 KiB     0.0%
3.9custom/dojo/resources/dojo.css                                                                      1.5 KiB     0.0%
